Client_ID,Type_Client,Name,Surname,Date_Birth,Gender,Address,City,Province,Country,Phone,Email,Registration_Date,Customer_Segment,Customer_Lifetime_Value,Status
931,Empresa,Banco Lara & Asociados S.L.,,2008-10-28,,"Paseo de Guillermo Aguado 268, Verín",Verín,Ourense,España,+34878 397 451,bancolaraa.empresa@gmail.com,2025-01-12,Bronce,33604.92,Activo
932,Empresa,Instalaciones Agullo & Asociados S.L.N.E,,2003-06-06,,"Camino María Manuela Solana 223, Burgos",Burgos,Burgos,España,+34820330153,instalacio.empresa@welfordbank.es,2023-02-13,Platino,12310.44,Activo
933,Individual,Salomón,Sala Gómez,1934-05-20,Hombre,"Vial de Plinio Paniagua 181, Oviedo",Oviedo,Asturias,España,+34976438224,salomon.sala@outlook.com,2020-10-05,Plata,32986.33,Activo
934,Empresa,Cano y asociados S.Com.,,1966-11-03,,"Camino de Gerónimo Crespo 98, Vilagarcía de Arousa",Vilagarcía de Arousa,Pontevedra,España,+34983 298 109,canoyasoci.empresa@outlook.com,2025-04-17,Bronce,16599.11,Inactivo
935,Individual,Jose Antonio,Mateos Alba,1994-09-14,Hombre,"Urbanización Valeria Guardiola 38, Algeciras",Algeciras,Cádiz,España,+34807 28 93 34,joseantonio.mateos@gmail.com,2021-10-07,Bronce,6741.6,Activo
936,Individual,Alba,Angulo Doménech,1985-03-11,Mujer,"Callejón Efraín Gimenez 118, Béjar",Béjar,Salamanca,España,+34 922 03 88 77,alba.angulo@gmail.com,2020-02-08,Plata,15272.1,Activo
937,Individual,Fortunato,Serrano Albero,1935-10-15,Mujer,"Cañada de Calista Marí 258, Almería",Almería,Almería,España,+34 847056861,fortunato.serrano@outlook.com,2021-08-24,Oro,13791.08,Inactivo
938,Individual,Ciro,Carretero Contreras,1976-04-12,Hombre,"Avenida Lucila Olivé 27, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34 827 01 84 23,ciro.carretero@outlook.com,2020-01-02,Plata,17976.0,Inactivo
939,Individual,Tecla,Aragonés Llanos,1962-12-10,Mujer,"Cuesta Rómulo Arranz 125, Soria",Soria,Soria,España,+34 822 78 91 41,tecla.aragones@hotmail.com,2025-01-13,Plata,25019.02,Inactivo
940,Individual,Fabián,Sevilla Baños,1963-05-07,Hombre,"Cañada de Ani Nevado 21, Arona",Arona,Santa Cruz de Tenerife,España,+34831466829,fabian.sevilla@gmail.com,2023-06-23,Plata,29357.5,Activo
941,Individual,Hernando,Villaverde Acedo,1946-06-21,Mujer,"C. de Abel Padilla 36, Cáceres",Cáceres,Cáceres,España,+34973 73 40 87,hernando.villaverde@hotmail.com,2020-08-15,Plata,31192.59,Activo
942,Individual,Tecla,Mateo Posada,1983-10-03,Mujer,"C. Heriberto Pablo 65, Huesca",Huesca,Huesca,España,+34 983840242,tecla.mateo@welfordbank.es,2024-08-12,Bronce,38974.0,Activo
943,Individual,Milagros,Nicolás Aranda,1971-09-24,Mujer,"Camino de Leoncio Galán 85, Tarancón",Tarancón,Cuenca,España,+34845599564,milagros.nicolas@outlook.com,2022-02-15,Plata,25428.65,Activo
944,Individual,Norberto,Núñez Bayón,2006-01-07,Mujer,"Callejón Sosimo Torrijos 75, Torrent",Torrent,Valencia,España,+34 975 04 60 20,norberto.nunez@gmail.com,2024-12-17,Oro,28927.68,Activo
945,Individual,Jordán,Gil Perelló,1948-02-14,Hombre,"Pasadizo Buenaventura Huguet 179, Almería",Almería,Almería,España,+34 979 12 38 89,jordan.gil@welfordbank.es,2023-06-09,Bronce,11188.25,Activo
946,Empresa,Familia Arcos S.A.,,1976-02-28,,"Paseo de Manolo Antúnez 151, Melilla",Melilla,Melilla,España,+34 943 12 71 45,familiaarc.empresa@hotmail.com,2021-01-06,Plata,28865.04,Activo
947,Individual,Tomás,Meléndez Tomas,1995-05-12,Mujer,"Cañada de Gerónimo Adadia 95, Pamplona",Pamplona,Navarra,España,+34924 899 650,tomas.melendez@hotmail.com,2021-10-08,Plata,5420.62,Activo
948,Individual,Baudelio,Calvo Herranz,1991-12-30,Hombre,"Ronda de Cristian Coca 84, Haro",Haro,La Rioja,España,+34 876963791,baudelio.calvo@outlook.com,2025-05-03,Plata,10829.4,Activo
949,Empresa,Desarrollo QOWI S.A.,,1957-11-09,,"Calle de Cirino Izaguirre 16, Lorca",Lorca,Murcia,España,+34 923606669,desarrollo.empresa1@welfordbank.es,2024-01-10,Bronce,22923.28,Activo
950,Individual,Fortunato,Zapata Núñez,1936-04-11,Mujer,"Cañada de Vasco Real 177, Telde",Telde,Las Palmas,España,+34 882 02 21 18,fortunato.zapata@outlook.com,2020-11-27,Plata,19754.66,Inactivo
951,Individual,Jaime,Ricart Pujadas,1956-10-12,Mujer,"Avenida de Nerea Carvajal 251, Avilés",Avilés,Asturias,España,+34 828726022,jaime.ricart@hotmail.com,2022-03-01,Plata,11506.02,Activo
952,Empresa,Hermanos Fuentes S.Com.,,2017-08-07,,"Pasaje Ale Terrón 248, Calahorra",Calahorra,La Rioja,España,+34 925 841 204,hermanosfu.empresa@hotmail.com,2020-02-28,Bronce,14192.08,Activo
953,Individual,Heliodoro,Madrigal Figueras,1934-12-10,Hombre,"Calle Manuela Bilbao 19, Granada",Granada,Granada,España,+34947 898 538,heliodoro.madrigal@hotmail.com,2024-01-25,Bronce,5057.82,Activo
954,Empresa,Hnos Garcia S.Coop.,,1976-03-09,,"Pasadizo Florinda Torrijos 217, Arévalo",Arévalo,Ávila,España,+34988 18 83 52,hnosgarcia.empresa@hotmail.com,2024-05-28,Plata,21817.09,Activo
955,Individual,José Ángel,Naranjo Bru,1981-05-19,Mujer,"Avenida de Abel Bustos 71, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34882 282 342,joseangel.naranjo@gmail.com,2024-02-29,Plata,27564.75,Activo
956,Individual,Constanza,Jurado Gallego,1950-11-12,Hombre,"Pasaje Soraya Reguera 206, Cuenca",Cuenca,Cuenca,España,+34 983 129 877,constanza.jurado@outlook.com,2020-02-27,Bronce,20189.48,Activo
957,Empresa,Grande y Aragonés S.L.,,2019-06-11,,"Rambla Armando Flores 122, Lorca",Lorca,Murcia,España,+34 941 348 570,grandeyara.empresa@gmail.com,2024-05-01,Oro,22828.36,Activo
958,Individual,Roxana,Borrás Valenzuela,1990-05-17,Mujer,"Pasadizo de Bernarda Arévalo 295, Ceuta",Ceuta,Ceuta,España,+34 984016172,roxana.borras@outlook.com,2023-01-15,Oro,15445.25,Activo
959,Individual,Candela,Miró Rozas,2003-01-07,Mujer,"Glorieta Cruz Frutos 279, Getafe",Getafe,Madrid,España,+34 928855767,candela.miro@outlook.com,2024-06-30,Platino,15146.35,Activo
960,Empresa,Comercial Ibéricos S.A.,,2003-01-10,,"Glorieta Roberta Expósito 225, Vilalba",Vilalba,Lugo,España,+34 976 46 23 22,comerciali.empresa2@welfordbank.es,2023-09-10,Bronce,13288.76,Activo
961,Individual,Julie,Montes Pereira,1973-04-14,Hombre,"Callejón Marcelino Diego 162, Salamanca",Salamanca,Salamanca,España,+34936 531 692,julie.montes@hotmail.com,2020-04-04,Bronce,44811.16,Activo
962,Individual,Flora,Catalá Francisco,1972-06-03,Mujer,"Urbanización Pánfilo Palomar 42, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34 886628445,flora.catala@hotmail.com,2021-08-04,Platino,28596.09,Activo
963,Empresa,Royo y Baeza S.L.U.,,1962-04-04,,"Pasadizo Francisco Serna 67, Benidorm",Benidorm,Alicante,España,+34887 977 190,royoybaeza.empresa@hotmail.com,2020-09-30,Bronce,16817.48,Activo
964,Individual,Encarnita,Ros Barros,1973-03-09,Hombre,"Glorieta Mateo Arnaiz 16, Guadalajara",Guadalajara,Guadalajara,España,+34920 359 298,encarnita.ros@gmail.com,2021-06-27,Oro,12570.73,Activo
965,Individual,Angelina,Valls Vigil,1980-09-24,Mujer,"Via de Fermín Naranjo 226, Segovia",Segovia,Segovia,España,+34976 585 128,angelina.valls@outlook.com,2020-07-23,Bronce,24857.82,Inactivo
966,Individual,Alejandro,Ruano Fajardo,1983-10-12,Mujer,"Ronda Roldán Peiró 133, Utrera",Utrera,Sevilla,España,+34 823 81 64 15,alejandro.ruano@gmail.com,2021-06-03,Bronce,-1135.1,Activo
967,Individual,Teodora,Perea Azcona,2003-05-08,Mujer,"Cañada de Baudelio Baró 125, Algeciras",Algeciras,Cádiz,España,+34 981 79 95 79,teodora.perea@gmail.com,2022-02-11,Bronce,15463.75,Activo
968,Individual,Adora,Vall Alcolea,1995-08-06,Mujer,"Glorieta de Violeta Checa 206, Figueres",Figueres,Girona,España,+34 944 98 28 73,adora.vall@gmail.com,2020-03-16,Oro,22739.97,Activo
969,Individual,Ani,Verdugo Palomo,1997-08-09,Hombre,"Glorieta de Blanca Frías 176, Alcañiz",Alcañiz,Teruel,España,+34 975 969 074,ani.verdugo@hotmail.com,2024-03-11,Plata,11990.24,Activo
970,Individual,Luis Miguel,Tenorio Bermudez,1978-04-13,Mujer,"Pasaje de Simón Bermúdez 24, Fuengirola",Fuengirola,Málaga,España,+34975 84 14 19,luismiguel.tenorio@gmail.com,2024-05-20,Bronce,24816.1,Activo
971,Individual,Mar,Agullo Manzano,2006-09-22,Mujer,"Calle de Graciela Barranco 151, Manacor",Manacor,Illes Balears,España,+34984 34 88 12,mar.agullo@welfordbank.es,2020-06-15,Plata,16799.93,Activo
972,Individual,Rufino,Pina Olivera,2004-01-22,Mujer,"Cañada Lisandro Sedano 250, Mérida",Mérida,Badajoz,España,+34 987996986,rufino.pina@outlook.com,2020-12-30,Oro,17533.93,Activo
973,Individual,Soraya,Camps Palomo,1972-09-03,Mujer,"Callejón de Balduino Huerta 7, Ourense",Ourense,Ourense,España,+34922 116 180,soraya.camps@welfordbank.es,2020-11-22,Plata,23166.83,Activo
974,Empresa,Desarrollo Española S.A.,,1983-05-30,,"Callejón de Sancho Serna 79, Talavera de la Reina",Talavera de la Reina,Toledo,España,+34821 227 740,desarrollo.empresa@gmail.com,2024-04-26,Plata,18349.09,Activo
975,Empresa,Hnos Oliveras S.A.,,1973-08-14,,"Pasadizo Teo Cerdán 24, Benavente",Benavente,Zamora,España,+34 878 57 14 50,hnosoliver.empresa@welfordbank.es,2020-01-29,Bronce,8028.38,Activo
976,Individual,Anselmo,Navarro Martinez,2000-12-31,Mujer,"Rambla de Merche Olivé 268, Linares",Linares,Jaén,España,+34 872 757 737,anselmo.navarro@gmail.com,2023-10-31,Oro,21899.72,Activo
977,Individual,Isidro,Frías Calderon,1935-04-13,Mujer,"Pasaje Soledad Peralta 68, Salamanca",Salamanca,Salamanca,España,+34972 76 64 18,isidro.frias@hotmail.com,2020-05-29,Bronce,19281.25,Activo
978,Individual,Wálter,Cano Garrido,1949-11-14,Mujer,"Callejón Maxi Flor 114, Burgos",Burgos,Burgos,España,+34 988 06 47 17,walter.cano@welfordbank.es,2024-01-29,Plata,20518.12,Activo
979,Individual,Alejandro,Reguera Robles,1949-12-10,Hombre,"Ronda de Lucio Contreras 41, Villarreal",Villarreal,Castellón,España,+34901 893 711,alejandro.reguera@outlook.com,2022-03-13,Plata,24988.23,Activo
980,Individual,Angélica,Oller Morales,1946-05-18,Mujer,"Alameda de Ramona Reyes 235, Almazán",Almazán,Soria,España,+34941 378 690,angelica.oller@hotmail.com,2020-05-03,Plata,20671.42,Activo
981,Individual,Berto,Carbonell Pardo,1989-11-26,Mujer,"Camino de Ale Blazquez 120, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34947526341,berto.carbonell@gmail.com,2025-02-13,Plata,12236.81,Activo
982,Individual,Natalio,Garay Águila,1942-12-26,Mujer,"Alameda de Lupe Montesinos 239, Málaga",Málaga,Málaga,España,+34 844 435 208,natalio.garay@hotmail.com,2021-02-08,Bronce,6139.19,Inactivo
983,Individual,Pili,Peiró Losa,1974-01-04,Hombre,"Cañada Toño Luís 88, Eibar",Eibar,Guipúzcoa,España,+34 708046382,pili.peiro@outlook.com,2020-03-18,Bronce,10776.26,Activo
984,Individual,Consuelo,Royo Andrade,1988-11-10,Mujer,"Paseo Marc Mateo 127, Ceuta",Ceuta,Ceuta,España,+34 874 68 54 93,consuelo.royo@outlook.com,2024-09-10,Plata,22122.61,Activo
985,Individual,Tamara,Castañeda Araujo,1973-10-14,Mujer,"Cuesta de Anunciación Bernat 79, Linares",Linares,Jaén,España,+34979 967 602,tamara.castaneda@hotmail.com,2024-07-06,Plata,29619.21,Activo
986,Individual,Leandra,Cifuentes Rosado,1970-11-25,Hombre,"Avenida de Ángeles Valderrama 122, Ourense",Ourense,Ourense,España,+34 879 330 741,leandra.cifuentes@welfordbank.es,2021-12-17,Bronce,18808.88,Inactivo
987,Empresa,Logística XWB S.L.N.E,,2017-09-28,,"Plaza Roberto Olivé 113, Girona",Girona,Girona,España,+34 741048981,logisticax.empresa@hotmail.com,2024-12-17,Plata,20451.15,Activo
988,Individual,Esperanza,Mulet Cabrera,1961-05-02,Hombre,"Vial Tere Ugarte 64, Madrid",Madrid,Madrid,España,+34960357122,esperanza.mulet@outlook.com,2024-03-28,Platino,15268.69,Activo
989,Individual,Crescencia,Roig Julián,1974-01-21,Hombre,"Ronda de Natanael Múgica 290, Logroño",Logroño,La Rioja,España,+34987507837,crescencia.roig@hotmail.com,2022-02-20,Bronce,19455.54,Inactivo
990,Individual,Francisca,Revilla Beltran,1936-05-09,Mujer,"Camino de Víctor Aguirre 24, Soria",Soria,Soria,España,+34 921 89 31 73,francisca.revilla@gmail.com,2024-02-08,Bronce,15721.66,Activo
991,Individual,Nazario,Chaves Marín,1955-06-12,Mujer,"Paseo de María Royo 95, Cádiz",Cádiz,Cádiz,España,+34 900516957,nazario.chaves@hotmail.com,2023-11-08,Plata,5632.39,Activo
992,Individual,Guiomar,Méndez Camacho,1976-09-26,Mujer,"Pasadizo de Fernanda Plana 221, Avilés",Avilés,Asturias,España,+34824930823,guiomar.mendez@gmail.com,2021-03-16,Plata,29347.82,Inactivo
993,Individual,Xiomara,Bonilla Aznar,1969-12-08,Mujer,"Urbanización de Gracia Casas 35, Fuengirola",Fuengirola,Málaga,España,+34 821 588 996,xiomara.bonilla@outlook.com,2021-07-25,Bronce,14726.95,Inactivo
994,Individual,Nidia,Martí Palomar,1982-01-02,Mujer,"Camino Adelardo Meléndez 195, Almuñécar",Almuñécar,Granada,España,+34887 07 28 41,nidia.marti@hotmail.com,2022-11-02,Plata,14371.5,Activo
995,Individual,Encarnita,Miró Roda,1951-04-12,Mujer,"Glorieta Aura Pavón 85, Cartagena",Cartagena,Murcia,España,+34 887925452,encarnita.miro@welfordbank.es,2023-01-28,Plata,9461.42,Activo
996,Individual,Dolores,Salas Huertas,1994-03-08,Hombre,"Alameda Amanda Batalla 145, Ceuta",Ceuta,Ceuta,España,+34 941 17 72 91,dolores.salas@gmail.com,2025-04-18,Plata,23453.49,Activo
997,Individual,José Ángel,Castrillo Infante,1961-07-31,Hombre,"Avenida Fabiana Abad 214, Murcia",Murcia,Murcia,España,+34823 693 968,joseangel.castrillo@outlook.com,2023-02-06,Platino,18326.37,Activo
998,Individual,Sandra,Mena Valls,1969-02-20,Hombre,"Glorieta de Clemente Cuesta 10, Castellón de la Plana",Castellón de la Plana,Castellón,España,+34 848206683,sandra.mena@outlook.com,2024-05-01,Bronce,20881.53,Activo
999,Individual,Sabina,Calatayud Pacheco,1991-02-05,Mujer,"C. de Miguela Alfaro 255, Ponferrada",Ponferrada,León,España,+34 820858628,sabina.calatayud@outlook.com,2024-03-05,Bronce,3479.1,Activo
1000,Individual,Isidro,Aparicio Pavón,1990-02-01,Hombre,"Acceso Isabela Cañete 56, Torrent",Torrent,Valencia,España,+34 849 09 58 73,isidro.aparicio@welfordbank.es,2024-02-26,Plata,18310.65,Activo
1001,Individual,Filomena,Carro Cámara,1936-07-15,Mujer,"Paseo Alexandra Gómez 134, Alcañiz",Alcañiz,Teruel,España,+34912 537 847,filomena.carro@outlook.com,2024-05-16,Plata,29235.87,Activo
1002,Individual,Olegario,Sanjuan Jover,1983-03-03,Hombre,"Rambla de Alicia Peiró 14, Santiago de Compostela",Santiago de Compostela,La Coruña,España,+34841 60 50 26,olegario.sanjuan@welfordbank.es,2024-08-12,Plata,21575.69,Activo
1003,Individual,Eugenia,Ortuño Carvajal,1945-10-29,Hombre,"Ronda de Isidora Campo 175, Laguna de Duero",Laguna de Duero,Valladolid,España,+34719 956 570,eugenia.ortuno@outlook.com,2023-07-14,Plata,11811.95,Activo
1004,Individual,Leopoldo,Borrás Vilaplana,1954-08-13,Mujer,"Cuesta de Marta Ávila 73, Ávila",Ávila,Ávila,España,+34925961677,leopoldo.borras@outlook.com,2020-04-27,Bronce,18398.45,Activo
1005,Individual,Mateo,Vall Carrillo,1968-04-28,Mujer,"Acceso Consuelo Canet 54, Tudela",Tudela,Navarra,España,+34827353416,mateo.vall@hotmail.com,2023-08-19,Plata,20576.03,Activo
1006,Individual,Marcos,Toledo Marqués,1943-03-10,Hombre,"Cañada de Natalia Cervantes 98, Azuqueca de Henares",Azuqueca de Henares,Guadalajara,España,+34981594617,marcos.toledo@welfordbank.es,2022-03-21,Bronce,30707.87,Inactivo
1007,Individual,Herminia,Manzano Castelló,1981-12-13,Hombre,"Acceso de Teófila Llobet 51, Melilla",Melilla,Melilla,España,+34 841 472 301,herminia.manzano@outlook.com,2024-03-24,Plata,27975.5,Inactivo
1008,Individual,Alicia,Vera Neira,2001-06-17,Mujer,"Pasadizo Ibán Aragonés 183, Tudela",Tudela,Navarra,España,+34941 007 008,alicia.vera@welfordbank.es,2023-04-29,Plata,16343.6,Activo
1009,Individual,Dani,Moles Garcés,1945-06-26,Hombre,"Ronda Luis Miguel Franch 40, Ávila",Ávila,Ávila,España,+34983617918,dani.moles@outlook.com,2025-02-09,Plata,20812.81,Activo
1010,Individual,Iván,Bermúdez Navarrete,1939-08-02,Mujer,"Pasadizo de Bárbara Losada 76, Cádiz",Cádiz,Cádiz,España,+34 827 10 99 75,ivan.bermudez@welfordbank.es,2021-08-10,Plata,26872.48,Inactivo
1011,Individual,Fermín,Quevedo Amaya,1984-03-05,Mujer,"Pasaje de Salud Pinto 17, Llodio",Llodio,Álava,España,+34 977 478 939,fermin.quevedo@gmail.com,2022-12-12,Bronce,29481.06,Activo
1012,Individual,Paulina,Agustí Menendez,1974-07-25,Mujer,"Cañada de Cándida Talavera 225, Jaén",Jaén,Jaén,España,+34849 958 428,paulina.agusti@welfordbank.es,2025-01-29,Plata,17179.43,Activo
1013,Individual,Bernabé,Domingo Ros,1936-01-14,Mujer,"Ronda de Caridad Manzano 8, Terrassa",Terrassa,Barcelona,España,+34 871 45 30 07,bernabe.domingo@hotmail.com,2023-08-07,Bronce,8908.21,Activo
1014,Individual,Bartolomé,Montaña Catalán,1994-03-31,Mujer,"Via de Paco Muñoz 283, Melilla",Melilla,Melilla,España,+34 803 63 02 89,bartolome.montana@outlook.com,2020-12-25,Bronce,27976.95,Activo
1015,Individual,Jordana,Tena Méndez,1971-06-06,Mujer,"Calle Américo Sobrino 129, Roquetas de Mar",Roquetas de Mar,Almería,España,+34947 28 31 80,jordana.tena@gmail.com,2024-06-28,Plata,15512.25,Activo
1016,Individual,Daniel,Calzada Escolano,1963-11-09,Hombre,"Acceso Vanesa Huertas 220, Ciudad Rodrigo",Ciudad Rodrigo,Salamanca,España,+34738 56 91 34,daniel.calzada@hotmail.com,2021-06-12,Bronce,21582.14,Activo
1017,Individual,Belén,Blanch Domingo,1953-09-21,Hombre,"Alameda Eloísa Vilanova 257, Torrent",Torrent,Valencia,España,+34 950 76 13 56,belen.blanch@outlook.com,2021-08-09,Oro,14942.14,Activo
1018,Individual,María,Gabaldón Pozuelo,1997-01-27,Hombre,"Via de Eusebio Sureda 20, Roquetas de Mar",Roquetas de Mar,Almería,España,+34976385323,maria.gabaldon@welfordbank.es,2025-02-19,Bronce,9216.7,Activo
1019,Individual,Moisés,Escalona Rius,2003-07-26,Hombre,"C. de Ceferino Cáceres 210, Lepe",Lepe,Huelva,España,+34988259601,moises.escalona@gmail.com,2023-12-15,Bronce,34471.08,Activo
1020,Individual,Rufino,Iglesia Solano,1948-05-16,Mujer,"Pasaje Baltasar Ariza 225, Reus",Reus,Tarragona,España,+34981 14 44 78,rufino.iglesia@welfordbank.es,2020-03-17,Bronce,5846.51,Activo
1021,Individual,Anastasio,Valencia Noguera,1970-09-12,Hombre,"Cuesta Feliciano Portero 66, Huelva",Huelva,Huelva,España,+34 987 44 92 69,anastasio.valencia@gmail.com,2024-05-10,Plata,16149.98,Activo
1022,Individual,Noé,Valdés Quero,1941-06-25,Mujer,"Plaza Rómulo Cabrero 165, Motril",Motril,Granada,España,+34 731935239,noe.valdes@welfordbank.es,2020-08-02,Oro,24936.35,Activo
1023,Individual,Fernanda,Carlos Gracia,1995-06-14,Hombre,"Callejón de Epifanio Verdugo 63, Torrelavega",Torrelavega,Cantabria,España,+34 882750903,fernanda.carlos@gmail.com,2023-12-13,Oro,9297.99,Activo
1024,Individual,Dorita,Arranz León,2006-01-20,Hombre,"Paseo de Tiburcio Badía 141, Verín",Verín,Ourense,España,+34 826579529,dorita.arranz@gmail.com,2025-02-28,Bronce,14769.75,Activo
1025,Individual,Rosalinda,Roldan Portero,1977-08-08,Mujer,"Alameda Adán Iñiguez 199, Girona",Girona,Girona,España,+34 980 16 23 16,rosalinda.roldan@outlook.com,2020-06-18,Bronce,32898.93,Activo
1026,Individual,Rosaura,Llabrés Carrera,1991-10-31,Mujer,"Alameda Herminio Álvarez 110, Arévalo",Arévalo,Ávila,España,+34 975407983,rosaura.llabres@outlook.com,2023-04-16,Plata,9762.54,Inactivo
1027,Empresa,Grupo Morcillo S.L.L.,,1971-12-31,,"Via de Laura Pintor 14, Balaguer",Balaguer,Lleida,España,+34821 43 07 78,grupomorci.empresa@outlook.com,2021-04-07,Plata,10794.04,Activo
1028,Individual,Vinicio,Barbero Santamaría,1998-09-15,Mujer,"Cuesta de Valentina Blanes 237, Benidorm",Benidorm,Alicante,España,+34 825 261 345,vinicio.barbero@outlook.com,2022-03-31,Plata,14602.8,Activo
1029,Individual,Juan Pablo,Arnal Correa,1998-08-01,Mujer,"Urbanización Mercedes Cepeda 165, Córdoba",Córdoba,Córdoba,España,+34 874 008 412,juanpablo.arnal@gmail.com,2024-11-06,Plata,31237.98,Activo
1030,Individual,Jaime,Sureda Francisco,1988-06-17,Hombre,"Calle de Dorotea Barrena 253, Málaga",Málaga,Málaga,España,+34 887536773,jaime.sureda@hotmail.com,2025-04-15,Plata,32223.74,Inactivo
1031,Empresa,Arce & Asociados S.A.,,1962-07-20,,"Ronda Gregorio Velasco 177, Plasencia",Plasencia,Cáceres,España,+34 823942631,arceasocia.empresa@welfordbank.es,2020-05-02,Bronce,24664.52,Activo
1032,Empresa,Saura y Mendizábal S.L.,,2003-11-23,,"Ronda Amparo Coca 7, Salou",Salou,Tarragona,España,+34875 578 917,sauraymend.empresa@welfordbank.es,2020-01-15,Plata,20802.58,Inactivo
1033,Individual,Elvira,Castañeda Lasa,1976-10-21,Mujer,"Rambla Mar Robles 292, Arrecife",Arrecife,Las Palmas,España,+34 705 35 21 48,elvira.castaneda@outlook.com,2022-10-19,Plata,27369.33,Inactivo
1034,Individual,Rufino,Casanovas Juliá,1958-03-17,Mujer,"Camino María Jesús Guzmán 159, Albacete",Albacete,Albacete,España,+34 974 432 688,rufino.casanovas@hotmail.com,2021-11-03,Bronce,19011.7,Activo
1035,Individual,Juanita,Moliner Llorente,1991-01-07,Hombre,"Alameda Joan Bernad 123, Plasencia",Plasencia,Cáceres,España,+34 823743063,juanita.moliner@outlook.com,2021-12-20,Plata,5750.38,Activo
1036,Individual,Celso,Barberá Guillen,1944-09-27,Hombre,"Paseo de Jacinta Figuerola 82, Pamplona",Pamplona,Navarra,España,+34 846 568 246,celso.barbera@welfordbank.es,2023-06-21,Bronce,15775.59,Activo
